date,RRP,holiday
2020-02-05,42.116875,N
2020-02-06,42.7660323,N
2020-02-07,45.33242536,N
2020-02-08,28.57090708,N
2020-02-09,21.55549181,N
2020-02-10,50.80924218,N
2020-02-11,61.28984085,N
2020-02-12,53.24352505,N
2020-02-13,79.01849432,N
2020-02-14,79.50264397,N
2020-02-15,55.67496226,N
2020-02-16,47.00473539,N
2020-02-17,64.10902188,N
2020-02-18,60.59554515,N
2020-02-19,51.44203692,N
2020-02-20,58.36129092,N
2020-02-21,48.65820337,N
2020-02-22,42.23609358,N
2020-02-23,51.31845616,N
2020-02-24,57.23408318,N
2020-02-25,60.55470181,N
2020-02-26,45.06152522,N
2020-02-27,48.54266915,N
2020-02-28,50.30635286,N
2020-02-29,51.28960873,N
2020-03-01,43.74592103,N
2020-03-02,52.72839509,N
2020-03-03,49.78108973,N
2020-03-04,58.52287051,N
2020-03-05,57.03638211,N
2020-03-06,53.73651471,N
2020-03-07,28.02046621,N
2020-03-08,17.91641531,N
2020-03-09,22.04145155,Y
2020-03-10,48.05972395,N
2020-03-11,44.36993675,N
2020-03-12,39.12756574,N
2020-03-13,40.12713492,N
2020-03-14,29.13732578,N
2020-03-15,31.65784001,N
2020-03-16,46.67088405,N
2020-03-17,52.45119827,N
2020-03-18,51.29144223,N
2020-03-19,47.56265955,N
2020-03-20,40.76436769,N
2020-03-21,47.45869875,N
2020-03-22,34.6180548,N
2020-03-23,44.639439,N
2020-03-24,49.44768766,N
2020-03-25,43.72083739,N
2020-03-26,45.52124524,N
2020-03-27,49.31850031,N
2020-03-28,47.96327104,N
2020-03-29,42.33862791,N
2020-03-30,57.50297543,N
2020-03-31,57.69019307,N
2020-04-01,62.96751451,N
2020-04-02,61.53701996,N
2020-04-03,48.63677812,N
2020-04-04,38.37596876,N
2020-04-05,23.78090796,N
2020-04-06,64.75585113,N
2020-04-07,55.23438237,N
2020-04-08,44.72939741,N
2020-04-09,43.73804476,N
2020-04-10,38.43550662,Y
2020-04-11,19.93410558,Y
2020-04-12,45.98205215,Y
2020-04-13,56.65741702,Y
2020-04-14,40.83855359,N
2020-04-15,27.70599581,N
2020-04-16,29.80144816,N
2020-04-17,30.78270306,N
2020-04-18,42.660865,N
2020-04-19,35.70349081,N
2020-04-20,25.61588931,N
2020-04-21,33.03588516,N
2020-04-22,37.88175157,N
2020-04-23,20.49660012,N
2020-04-24,26.64118007,N
2020-04-25,17.64017408,Y
2020-04-26,13.5630558,N
2020-04-27,33.03141097,N
2020-04-28,19.56668786,N
2020-04-29,32.2651911,N
2020-04-30,30.41346278,N
2020-05-01,24.12281687,N
2020-05-02,22.87564402,N
2020-05-03,36.48853238,N
2020-05-04,53.06344078,N
2020-05-05,33.51569984,N
2020-05-06,17.0648778,N
2020-05-07,15.23790152,N
2020-05-08,30.69821921,N
2020-05-09,22.46155133,N
2020-05-10,36.45639626,N
2020-05-11,37.85789836,N
2020-05-12,29.43362339,N
2020-05-13,43.43886852,N
2020-05-14,48.11872607,N
2020-05-15,51.07777502,N
2020-05-16,46.52909504,N
2020-05-17,47.15728156,N
2020-05-18,44.49108574,N
2020-05-19,44.37480596,N
2020-05-20,40.05689067,N
2020-05-21,58.07487611,N
2020-05-22,69.66122064,N
2020-05-23,40.60516447,N
2020-05-24,39.99310228,N
2020-05-25,46.78488884,N
2020-05-26,46.7074665,N
2020-05-27,50.44310686,N
2020-05-28,65.36037865,N
2020-05-29,50.14294437,N
2020-05-30,21.75529586,N
2020-05-31,30.29992998,N
2020-06-01,35.15095713,N
2020-06-02,40.30454693,N
2020-06-03,46.17833796,N
2020-06-04,52.41174158,N
2020-06-05,62.03344383,N
2020-06-06,51.80529968,N
2020-06-07,52.5677437,N
2020-06-08,64.9355269,Y
2020-06-09,134.7476148,N
2020-06-10,121.1776674,N
2020-06-11,99.91431747,N
2020-06-12,50.25057404,N
2020-06-13,31.44827161,N
2020-06-14,24.87964662,N
2020-06-15,26.0068805,N
2020-06-16,34.23091122,N
2020-06-17,66.78362319,N
2020-06-18,35.14292887,N
2020-06-19,30.51870659,N
2020-06-20,34.0593321,N
2020-06-21,36.99437852,N
2020-06-22,45.89619048,N
2020-06-23,48.98674317,N
2020-06-24,56.72143583,N
2020-06-25,39.91004036,N
2020-06-26,55.53696115,N
2020-06-27,48.3032828,N
2020-06-28,49.19876027,N
2020-06-29,42.72455245,N
2020-06-30,32.46337485,N
2020-07-01,33.15843237,N
2020-07-02,37.36642631,N
2020-07-03,43.51202037,N
2020-07-04,50.02610058,N
2020-07-05,50.7877126,N
2020-07-06,75.96062272,N
2020-07-07,88.33624266,N
2020-07-08,80.38819689,N
2020-07-09,70.71627991,N
2020-07-10,67.7398805,N
2020-07-11,81.92988413,N
2020-07-12,61.71948241,N
2020-07-13,61.12317036,N
2020-07-14,61.11233617,N
2020-07-15,68.56981008,N
2020-07-16,86.65821645,N
2020-07-17,73.81550841,N
2020-07-18,43.53431853,N
2020-07-19,31.20876798,N
2020-07-20,58.02011972,N
2020-07-21,95.13777966,N
2020-07-22,93.87503029,N
2020-07-23,103.9160215,N
2020-07-24,61.44914004,N
2020-07-25,72.0830116,N
2020-07-26,69.92282946,N
2020-07-27,59.48642642,N
2020-07-28,59.04477848,N
2020-07-29,67.52983163,N
2020-07-30,63.22321802,N
2020-07-31,73.08227616,N
2020-08-01,47.91589475,N
2020-08-02,50.24795698,N
2020-08-03,47.6889717,N
2020-08-04,49.18959504,N
2020-08-05,55.46471438,N
2020-08-06,69.43370924,N
2020-08-07,60.11943198,N
2020-08-08,53.51866097,N
2020-08-09,45.52217119,N
2020-08-10,53.42043452,N
2020-08-11,42.32865173,N
2020-08-12,58.62900738,N
2020-08-13,52.32015788,N
2020-08-14,69.84183616,N
2020-08-15,52.51504329,N
2020-08-16,58.425199,N
2020-08-17,60.71057206,N
2020-08-18,44.02416502,N
2020-08-19,62.12320763,N
2020-08-20,54.11355268,N
2020-08-21,48.50830488,N
2020-08-22,56.06549025,N
2020-08-23,53.93795084,N
2020-08-24,134.4884221,N
2020-08-25,82.74421296,N
2020-08-26,90.6668878,N
2020-08-27,45.56437394,N
2020-08-28,61.60884765,N
2020-08-29,15.29224188,N
2020-08-30,9.421018531,N
2020-08-31,58.5526285,N
2020-09-01,52.28162464,N
2020-09-02,31.7696948,N
2020-09-03,25.56711429,N
2020-09-04,37.04256916,N
2020-09-05,49.7384538,N
2020-09-06,26.51715961,N
2020-09-07,18.90752412,N
2020-09-08,35.90195556,N
2020-09-09,37.01543366,N
2020-09-10,31.15281617,N
2020-09-11,22.38646877,N
2020-09-12,34.26416783,N
2020-09-13,28.32769033,N
2020-09-14,41.85212803,N
2020-09-15,44.30535805,N
2020-09-16,34.96841219,N
2020-09-17,34.6966765,N
2020-09-18,40.83704346,N
2020-09-19,24.26530783,N
2020-09-20,23.05133479,N
2020-09-21,34.25364192,N
2020-09-22,25.92532279,N
2020-09-23,34.21179457,N
2020-09-24,51.7793561,N
2020-09-25,53.42920966,N
2020-09-26,33.44471011,N
2020-09-27,57.92002876,N
2020-09-28,59.74605347,N
2020-09-29,42.12017751,N
2020-09-30,38.05764052,N
2020-10-01,34.65467056,N
2020-10-02,-6.076028369,N
2020-10-03,-1.983470633,N
2020-10-04,25.0086136,N
2020-10-05,36.76470052,N
2020-10-06,75.77105901,N
