date,demand,RRP,school_day,holiday
2018-05-12,111273.755,62.66221491,Y,N
2018-05-13,108729.71,65.51000398,Y,N
2018-05-14,129885.955,111.6666324,Y,N
2018-05-15,131900.52,97.88032901,Y,N
2018-05-16,133399.23,124.0856314,Y,N
2018-05-17,131757.155,108.9515501,Y,N
2018-05-18,127353.575,96.16165639,Y,N
2018-05-19,119262.145,93.62343477,Y,N
2018-05-20,112349.26,78.28073546,Y,N
2018-05-21,124046.805,82.72297125,Y,N
2018-05-22,126922.995,91.62118213,Y,N
2018-05-23,129352.83,118.6907459,Y,N
2018-05-24,129553.94,99.48806096,Y,N
2018-05-25,127957.57,92.9895292,Y,N
2018-05-26,115384.085,74.74674107,Y,N
2018-05-27,106044.51,54.18703142,Y,N
2018-05-28,119360.265,70.1715574,Y,N
2018-05-29,123142.76,81.97839952,Y,N
2018-05-30,127830.62,82.53594402,Y,N
2018-05-31,131159.945,90.35783775,Y,N
2018-06-01,135864.065,101.4128802,Y,N
2018-06-02,123226.075,99.85347925,Y,N
2018-06-03,121177.585,91.04372963,Y,N
2018-06-04,135385.41,120.2520374,Y,N
2018-06-05,132975.13,105.8039052,Y,N
2018-06-06,132038.425,106.2306746,Y,N
2018-06-07,128577.63,87.71079113,Y,N
2018-06-08,129910.015,130.0827333,Y,N
2018-06-09,120232.195,110.6732404,Y,N
2018-06-10,117037.865,75.51946753,Y,N
2018-06-11,113420.985,56.39994652,Y,Y
2018-06-12,127261.295,78.29441631,Y,N
2018-06-13,131574.605,84.57953272,Y,N
2018-06-14,130544.485,72.49179642,Y,N
2018-06-15,133009.01,74.90558581,Y,N
2018-06-16,124351.235,81.80076688,Y,N
2018-06-17,120785.595,62.27267155,Y,N
2018-06-18,138518.735,112.5014975,Y,N
2018-06-19,143830.12,110.0561904,Y,N
2018-06-20,141305.88,91.28934192,Y,N
2018-06-21,143542.02,141.5569781,Y,N
2018-06-22,140296.4,131.5621328,Y,N
2018-06-23,132165.425,98.83636551,Y,N
2018-06-24,125850.58,95.15597072,Y,N
2018-06-25,141972.715,120.2781698,Y,N
2018-06-26,142842.4,102.3492036,Y,N
2018-06-27,148100.13,102.4178146,Y,N
2018-06-28,150445.47,112.8005434,Y,N
2018-06-29,139188.48,78.80664274,N,N
2018-06-30,125394.425,72.96367256,N,N
2018-07-01,124313.07,83.37499237,N,N
2018-07-02,140713.255,87.32429509,N,N
2018-07-03,135759.275,64.59208889,N,N
2018-07-04,128580.975,57.00809903,N,N
2018-07-05,125861.6,52.74356752,N,N
2018-07-06,124242.52,52.97184575,N,N
2018-07-07,119717.435,45.21171494,N,N
2018-07-08,114562.215,47.89162306,N,N
2018-07-09,133874.475,80.82555675,N,N
2018-07-10,140342.995,94.62388585,N,N
2018-07-11,143461.125,81.95251914,N,N
2018-07-12,145767.1,111.8205168,N,N
2018-07-13,140542.95,104.6546578,N,N
2018-07-14,124491.53,85.80095082,N,N
2018-07-15,119464.315,67.79090994,N,N
2018-07-16,137446.75,87.63465708,N,N
2018-07-17,131367.09,71.11637388,Y,N
2018-07-18,132856.72,72.33715337,Y,N
2018-07-19,133778.445,83.93095962,Y,N
2018-07-20,135728.405,88.90871173,Y,N
2018-07-21,125928.62,91.69945598,Y,N
2018-07-22,114186.8,73.13566324,Y,N
2018-07-23,134664.655,80.3554361,Y,N
2018-07-24,132967.19,71.11529432,Y,N
2018-07-25,135308.295,76.47250325,Y,N
2018-07-26,137634.125,86.40659409,Y,N
2018-07-27,130119.5,71.86981662,Y,N
2018-07-28,116942.94,57.98204775,Y,N
2018-07-29,111555,29.41428267,Y,N
2018-07-30,135422.135,60.04030816,Y,N
2018-07-31,129519.995,60.90555224,Y,N
2018-08-01,134004.96,78.76164185,Y,N
2018-08-02,129025,68.07737227,Y,N
2018-08-03,129740.315,79.40708144,Y,N
2018-08-04,116238.175,44.88904487,Y,N
2018-08-05,104912.38,37.44398417,Y,N
2018-08-06,127198.78,83.71209075,Y,N
2018-08-07,131851.015,75.54124144,Y,N
2018-08-08,131939.5,89.6868364,Y,N
2018-08-09,135670.99,82.76084698,Y,N
2018-08-10,121875.355,58.05035802,Y,N
2018-08-11,119988.735,64.60234253,Y,N
2018-08-12,115231.85,48.78894063,Y,N
2018-08-13,127541.57,79.75906696,Y,N
2018-08-14,121073.45,69.12775118,Y,N
2018-08-15,122602.115,67.79660476,Y,N
2018-08-16,131137.065,95.26710489,Y,N
2018-08-17,125189.54,77.61776722,Y,N
2018-08-18,116571.26,38.30114714,Y,N
2018-08-19,119707.93,50.44694847,Y,N
2018-08-20,138918.385,102.3388107,Y,N
2018-08-21,138424.25,119.2284324,Y,N
2018-08-22,136240.845,104.8161592,Y,N
2018-08-23,131956.725,89.57937056,Y,N
2018-08-24,130210.94,97.46784435,Y,N
2018-08-25,116471.775,118.4878363,Y,N
2018-08-26,111436.265,105.4622088,Y,N
2018-08-27,131280.85,105.0118031,Y,N
2018-08-28,139563.095,119.8230737,Y,N
2018-08-29,136032.16,118.3790102,Y,N
2018-08-30,139752.545,97.16641883,Y,N
2018-08-31,130466.915,122.4259917,Y,N
2018-09-01,116344.565,104.0260614,Y,N
2018-09-02,118402.905,137.1315117,Y,N
2018-09-03,131448.995,139.5163849,Y,N
2018-09-04,128192.085,119.5743436,Y,N
2018-09-05,118307.155,111.5407535,Y,N
2018-09-06,116467.37,138.9075384,Y,N
2018-09-07,123583.52,161.5068282,Y,N
2018-09-08,109948.615,109.2937712,Y,N
2018-09-09,107838.95,67.61559125,Y,N
2018-09-10,123132.625,92.61598256,Y,N
2018-09-11,111096.53,67.33325215,Y,N
2018-09-12,112935.04,83.69489207,Y,N
2018-09-13,117880.565,84.9782786,Y,N
2018-09-14,111213.15,35.22426294,Y,N
2018-09-15,108632.355,14.67358758,Y,N
2018-09-16,113030.005,81.63761772,Y,N
2018-09-17,118208.24,70.68530394,Y,N
2018-09-18,119622.285,85.45246864,Y,N
2018-09-19,123787.77,101.0040489,Y,N
2018-09-20,125335.57,115.429534,Y,N
2018-09-21,120372.48,110.8134668,N,N
2018-09-22,107731.72,83.49359318,N,N
2018-09-23,107332.1,79.78001757,N,N
2018-09-24,119535.715,93.75513083,N,N
2018-09-25,124797.085,118.656356,N,N
2018-09-26,119238.345,120.8612104,N,N
2018-09-27,110878.67,99.28699725,N,N
2018-09-28,108622.42,90.21299546,N,Y
2018-09-29,109315.065,86.16408643,N,N
2018-09-30,106236.23,86.88451641,N,N
2018-10-01,114466.64,111.1212712,N,N
2018-10-02,114458.205,104.9424003,N,N
2018-10-03,115490.835,122.0868375,N,N
2018-10-04,115294.12,97.49945575,N,N
2018-10-05,112576.545,105.2909812,N,N
2018-10-06,102988.145,100.1029263,N,N
2018-10-07,100476.705,87.87165422,N,N
2018-10-08,113945.5,87.10126161,N,N
2018-10-09,116449.31,99.00074936,Y,N
2018-10-10,109551.08,73.53969761,Y,N
2018-10-11,110432.33,85.63040854,Y,N
2018-10-12,110457.335,88.47236457,Y,N
2018-10-13,96584.745,74.61660015,Y,N
2018-10-14,90918.615,56.86416434,Y,N
2018-10-15,108070.275,79.18245441,Y,N
2018-10-16,113889.41,89.02524597,Y,N
2018-10-17,112592.26,122.20067,Y,N
2018-10-18,112806.585,165.7797098,Y,N
2018-10-19,107940.16,101.6603803,Y,N
2018-10-20,99368.855,96.29224204,Y,N
2018-10-21,98427.53,81.92092442,Y,N
2018-10-22,105893.615,84.17539042,Y,N
2018-10-23,109241.565,90.93533587,Y,N
2018-10-24,111423.365,93.34475257,Y,N
2018-10-25,112414.39,115.427252,Y,N
2018-10-26,111145.12,111.2042443,Y,N
2018-10-27,97973.985,98.83226708,Y,N
2018-10-28,95624.015,110.2151781,Y,N
2018-10-29,110196.615,142.3380601,Y,N
2018-10-30,113459.025,149.0806203,Y,N
2018-10-31,114402.745,121.6154276,Y,N
2018-11-01,119350.665,101.7889277,Y,N
2018-11-02,116793.855,79.01902017,Y,N
2018-11-03,93859.285,74.72966509,Y,N
2018-11-04,96432.625,90.90147276,Y,N
2018-11-05,107014.075,104.6322227,Y,N
2018-11-06,100696.565,115.778035,Y,Y
2018-11-07,106387.195,95.56956477,Y,N
2018-11-08,109430.37,91.88451742,Y,N
2018-11-09,112506.95,101.7347422,Y,N
2018-11-10,100203.55,86.72527139,Y,N
2018-11-11,94602.89,76.6722044,Y,N
2018-11-12,114159.595,105.4518321,Y,N
2018-11-13,120185.265,111.5733647,Y,N
2018-11-14,116487.58,119.6247227,Y,N
2018-11-15,108628.34,96.50196575,Y,N
2018-11-16,107405.925,97.76708195,Y,N
2018-11-17,90498.92,83.26708138,Y,N
2018-11-18,92043.13,89.24819359,Y,N
2018-11-19,113978.535,104.471263,Y,N
2018-11-20,118330.625,110.715976,Y,N
2018-11-21,106618.195,100.4282531,Y,N
2018-11-22,107278.83,77.20890254,Y,N
2018-11-23,113582.6,93.52890647,Y,N
2018-11-24,101352.12,110.5056773,Y,N
2018-11-25,96240.41,116.4628124,Y,N
2018-11-26,110547.605,112.209263,Y,N
2018-11-27,109706.42,109.7616976,Y,N
2018-11-28,106684.825,98.17826,Y,N
2018-11-29,112586.74,116.3293321,Y,N
2018-11-30,110031.82,106.2941526,Y,N
2018-12-01,100725.24,71.1047405,Y,N
2018-12-02,88903.065,24.45538203,Y,N
2018-12-03,107666.305,71.12619871,Y,N
2018-12-04,111718.075,92.94554896,Y,N
2018-12-05,114225.12,86.81499911,Y,N
2018-12-06,135452.26,125.3081084,Y,N
2018-12-07,156648.405,177.8618168,Y,N
2018-12-08,121237.47,113.367033,Y,N
2018-12-09,102161.115,80.18878765,Y,N
2018-12-10,110803.765,95.22572314,Y,N
2018-12-11,114413.785,118.6444142,Y,N
2018-12-12,129715.465,199.184327,Y,N
2018-12-13,114986.33,101.8597212,Y,N
2018-12-14,110025.465,92.95802927,Y,N
2018-12-15,102577.145,101.632949,Y,N
2018-12-16,99110.775,101.4492327,Y,N
2018-12-17,112804.4,101.4038885,Y,N
2018-12-18,113485.105,104.7225562,Y,N
2018-12-19,119907.245,117.7077224,Y,N
2018-12-20,111880.525,75.55546269,Y,N
2018-12-21,102075.925,65.93243797,N,N
2018-12-22,92725.74,69.25045796,N,N
2018-12-23,94938.395,65.61224819,N,N
2018-12-24,112358.815,96.81717936,N,N
2018-12-25,98191.655,55.2385453,N,Y
2018-12-26,100017.195,77.57835478,N,Y
2018-12-27,129749.14,102.3108963,N,N
2018-12-28,133831.375,121.4607191,N,N
2018-12-29,108290.11,91.7235266,N,N
2018-12-30,99613.865,84.16649527,N,N
2018-12-31,103381.915,84.89799706,N,N
2019-01-01,98933.06,78.56097897,N,Y
2019-01-02,106470.675,92.2020112,N,N
2019-01-03,118789.605,127.3803026,N,N
2019-01-04,133288.46,121.0209967,N,N
2019-01-05,97262.79,83.49352049,N,N
2019-01-06,93606.215,65.76640698,N,N
2019-01-07,109874.9,85.07795745,N,N
2019-01-08,113446.1,104.9077815,N,N
2019-01-09,105483.435,91.85154672,N,N
2019-01-10,108078.695,96.41374257,N,N
2019-01-11,119728.635,116.3056708,N,N
2019-01-12,108628.96,88.99664281,N,N
2019-01-13,101853.24,75.27302388,N,N
2019-01-14,147070.535,188.1976495,N,N
2019-01-15,152496.245,222.438419,N,N
2019-01-16,136971.755,178.0796754,N,N
2019-01-17,145211.49,175.352893,N,N
2019-01-18,134898.21,137.8500262,N,N
2019-01-19,101692.45,80.78625249,N,N
2019-01-20,102283.13,86.60790073,N,N
2019-01-21,130517.97,176.68995,N,N
2019-01-22,141444.78,278.7777435,N,N
2019-01-23,125501.15,154.4731449,N,N
2019-01-24,155891.345,4549.645105,N,N
2019-01-25,168894.845,906.4372323,N,N
2019-01-26,114818.665,163.7336252,N,Y
2019-01-27,99801.575,86.39622431,N,N
2019-01-28,112374.63,150.9484801,N,Y
2019-01-29,138455.455,183.4002093,N,N
2019-01-30,142113.375,188.7424195,N,N
2019-01-31,110277.21,107.5212334,Y,N
2019-02-01,104422.79,117.6827391,Y,N
2019-02-02,124749.065,240.9545239,Y,N
2019-02-03,133287.585,186.9176322,Y,N
2019-02-04,119168.96,110.1512267,Y,N
2019-02-05,119702.045,92.70133953,Y,N
2019-02-06,140497.815,143.4550561,Y,N
2019-02-07,141593.545,147.6879095,Y,N
2019-02-08,117327.495,107.8491587,Y,N
2019-02-09,95668.77,44.17631186,Y,N
2019-02-10,94786.72,86.43577587,Y,N
2019-02-11,114085.645,97.71508951,Y,N
2019-02-12,107697.205,57.33821194,Y,N
2019-02-13,106692.845,85.98148307,Y,N
2019-02-14,107655.08,108.2907152,Y,N
2019-02-15,113910.46,114.7685038,Y,N
2019-02-16,106467.235,127.4802754,Y,N
2019-02-17,108470.925,110.4895928,Y,N
2019-02-18,116995.065,104.4634554,Y,N
2019-02-19,110531.6,105.0981782,Y,N
2019-02-20,108972.305,111.0460243,Y,N
2019-02-21,110235.335,114.360572,Y,N
2019-02-22,109901.76,103.0440629,Y,N
2019-02-23,99890.25,77.03140322,Y,N
2019-02-24,106877.865,87.18091338,Y,N
2019-02-25,133476.605,139.955977,Y,N
2019-02-26,123114.115,115.9396033,Y,N
2019-02-27,125272.27,123.7875391,Y,N
2019-02-28,150472.255,160.9384487,Y,N
2019-03-01,163682.04,1284.799876,Y,N
2019-03-02,146265.115,132.4925904,Y,N
2019-03-03,138597.69,153.7842958,Y,N
2019-03-04,136528.81,135.2064474,Y,N
2019-03-05,126073.53,118.2619446,Y,N
2019-03-06,108723.615,75.98119137,Y,N
2019-03-07,114519.865,103.1975585,Y,N
2019-03-08,117281.2,106.9388027,Y,N
2019-03-09,106854.935,95.07842459,Y,N
2019-03-10,101994.055,74.37493203,Y,N
2019-03-11,103219.08,81.47204007,Y,Y
2019-03-12,110086.7,76.97154796,Y,N
2019-03-13,114740.52,122.2385811,Y,N
2019-03-14,112785.78,126.7859571,Y,N
2019-03-15,111179.125,102.6085151,Y,N
2019-03-16,105119.48,95.25118781,Y,N
2019-03-17,105669.045,103.9571924,Y,N
2019-03-18,121954.385,111.1497946,Y,N
2019-03-19,123290.835,113.6447743,Y,N
2019-03-20,123994.3,127.2765992,Y,N
2019-03-21,124181.405,115.460165,Y,N
2019-03-22,128305.64,111.2407066,Y,N
2019-03-23,109147.65,98.95473172,Y,N
2019-03-24,104226.83,97.85759965,Y,N
2019-03-25,107583.935,80.29292737,Y,N
2019-03-26,108840.18,95.56789356,Y,N
2019-03-27,113307.595,114.1613715,Y,N
2019-03-28,113923.16,108.460275,Y,N
2019-03-29,110768.285,83.98953774,Y,N
2019-03-30,101262.655,85.16593486,Y,N
2019-03-31,101119.835,94.38958823,Y,N
2019-04-01,116817.43,131.3335309,Y,N
2019-04-02,114927.205,119.3975507,Y,N
2019-04-03,115188.76,112.9080676,Y,N
2019-04-04,113763.835,116.7564884,Y,N
2019-04-05,111484.73,98.53030197,N,N
2019-04-06,102229.645,103.2729949,N,N
2019-04-07,93590.425,86.80268601,N,N
2019-04-08,108543.635,113.1340539,N,N
2019-04-09,111999.04,106.3359468,N,N
2019-04-10,120858.98,121.8751363,N,N
2019-04-11,116890.61,126.8896051,N,N
2019-04-12,114848.77,128.7232047,N,N
2019-04-13,105963.555,122.4421606,N,N
2019-04-14,98680,111.731646,N,N
2019-04-15,114194.955,113.1121728,N,N
2019-04-16,115392.875,100.0056174,N,N
2019-04-17,117281.13,100.1096387,N,N
2019-04-18,111360.065,84.83386371,N,N
2019-04-19,95967.405,78.14244558,N,Y
2019-04-20,95654.36,66.87481389,N,Y
2019-04-21,94810.665,80.07625848,N,Y
2019-04-22,100246.51,95.10738692,N,Y
2019-04-23,114240.885,89.62898584,N,N
2019-04-24,113264.23,86.74929284,Y,N
2019-04-25,98112.465,62.60573067,Y,Y
2019-04-26,107226.59,60.91838254,Y,N
2019-04-27,105374.93,79.62008598,Y,N
2019-04-28,101057.43,86.02286062,Y,N
2019-04-29,118307.525,121.0296417,Y,N
2019-04-30,110515.6,96.95170577,Y,N
2019-05-01,111462.385,90.5638369,Y,N
2019-05-02,112948.4,103.5866148,Y,N
2019-05-03,110902.185,101.1629982,Y,N
2019-05-04,103616.145,103.3834967,Y,N
2019-05-05,104770.705,108.0955559,Y,N
2019-05-06,121535.485,112.5055846,Y,N
2019-05-07,116318.435,94.75371448,Y,N
2019-05-08,118801.84,114.5284513,Y,N
2019-05-09,122003.335,113.6303305,Y,N
2019-05-10,123850.86,93.13527687,Y,N
2019-05-11,113186.735,87.03653305,Y,N
2019-05-12,110416.88,87.37738174,Y,N
2019-05-13,119598.605,77.15737698,Y,N
2019-05-14,123005.31,89.82269178,Y,N
2019-05-15,126264.775,100.6447738,Y,N
2019-05-16,127389.485,98.94296433,Y,N
2019-05-17,126934.24,96.78385886,Y,N
2019-05-18,112990.635,86.4417851,Y,N
2019-05-19,104054.85,76.29416809,Y,N
2019-05-20,118733.42,93.3443643,Y,N
2019-05-21,121766.77,104.5578083,Y,N
2019-05-22,122015.59,115.8944559,Y,N
2019-05-23,119118.11,88.38713619,Y,N
2019-05-24,118924.765,91.54712449,Y,N
2019-05-25,104949.95,74.26293512,Y,N
2019-05-26,106153.43,63.90308214,Y,N
2019-05-27,130229.295,87.61101403,Y,N
2019-05-28,133799.655,79.96477454,Y,N
2019-05-29,136301.49,85.0039422,Y,N
2019-05-30,138857.135,100.0150103,Y,N
2019-05-31,133869.14,100.7077503,Y,N
2019-06-01,120653.435,113.2446372,Y,N
2019-06-02,118086.93,108.9225857,Y,N
2019-06-03,135437.85,115.7252699,Y,N
2019-06-04,136149.125,149.1184438,Y,N
2019-06-05,137844.815,155.9883292,Y,N
2019-06-06,134971.775,162.4919949,Y,N
2019-06-07,132003.44,139.2008162,Y,N
2019-06-08,117243.63,102.4160856,Y,N
2019-06-09,110669.42,69.56130597,Y,N
2019-06-10,108133.03,47.48787404,Y,Y
2019-06-11,122760.92,73.07808171,Y,N
2019-06-12,128127.75,85.79269007,Y,N
2019-06-13,128535.19,79.5162514,Y,N
2019-06-14,128153.195,86.65546421,Y,N
2019-06-15,121097.845,104.4318503,Y,N
2019-06-16,116811.39,111.2767338,Y,N
2019-06-17,129972.915,108.7466958,Y,N
2019-06-18,137922.22,101.3953781,Y,N
2019-06-19,144737.12,157.026041,Y,N
2019-06-20,148609.595,141.9795859,Y,N
2019-06-21,144504.33,123.8097117,Y,N
2019-06-22,132829.29,111.6098615,Y,N
2019-06-23,133525.32,127.6019028,Y,N
2019-06-24,146856.8,117.5189607,Y,N
2019-06-25,145807.25,124.0512778,Y,N
2019-06-26,139351.56,106.19914,Y,N
2019-06-27,131023.66,77.67112944,Y,N
2019-06-28,123546.62,61.81515593,N,N
2019-06-29,117924.13,52.91240414,N,N
2019-06-30,116150.915,51.90114988,N,N
2019-07-01,130565.58,67.19546461,N,N
2019-07-02,135866.75,93.1106743,N,N
2019-07-03,137327.7,97.28799981,N,N
2019-07-04,135182.725,85.90178264,N,N
2019-07-05,132774.295,78.71906603,N,N
2019-07-06,114660.9,64.99290405,N,N
2019-07-07,114469.88,87.74718655,N,N
2019-07-08,127307.26,101.9441713,N,N
2019-07-09,133803.985,125.0990315,N,N
2019-07-10,127092.715,84.78069491,N,N
2019-07-11,133131.52,89.21770528,N,N
2019-07-12,128384.14,90.9696995,N,N
2019-07-13,123954.31,82.19006879,N,N
2019-07-14,123740.265,81.78499643,N,N
2019-07-15,131739.2,92.26999314,N,N
2019-07-16,132941.77,114.6004499,Y,N
2019-07-17,135339.82,91.54588645,Y,N
2019-07-18,134119.14,85.91887883,Y,N
2019-07-19,132101.86,101.5731984,Y,N
2019-07-20,111288.905,52.5253199,Y,N
2019-07-21,111293.15,60.15659043,Y,N
2019-07-22,123618.42,64.58534309,Y,N
2019-07-23,129008.62,69.86479583,Y,N
2019-07-24,135782.545,87.2562993,Y,N
2019-07-25,132940.63,84.07621011,Y,N
2019-07-26,136493.13,95.23321785,Y,N
2019-07-27,121958.69,94.37586715,Y,N
2019-07-28,118413.135,85.71207304,Y,N
2019-07-29,133205.18,95.8737528,Y,N
2019-07-30,138858.045,110.4700594,Y,N
2019-07-31,140275.83,153.2668494,Y,N
2019-08-01,137651.135,98.96700554,Y,N
2019-08-02,135633.89,106.5682167,Y,N
2019-08-03,119933.7,121.5323565,Y,N
2019-08-04,120350.215,127.8811699,Y,N
2019-08-05,125652.055,108.4969239,Y,N
2019-08-06,132120.39,89.42780511,Y,N
2019-08-07,136315.38,129.2625292,Y,N
2019-08-08,133004.73,95.45419528,Y,N
2019-08-09,142555.105,119.9574815,Y,N
2019-08-10,128554.605,94.66880878,Y,N
2019-08-11,121028.325,98.10109395,Y,N
2019-08-12,136683.4,163.3616367,Y,N
2019-08-13,141474.265,267.3476499,Y,N
2019-08-14,134681.435,123.8521422,Y,N
2019-08-15,128119.715,76.35098087,Y,N
2019-08-16,129781.155,100.0115921,Y,N
2019-08-17,115460.6,75.49141332,Y,N
2019-08-18,110816.375,52.02449269,Y,N
2019-08-19,131067.25,81.72362524,Y,N
2019-08-20,131438.55,61.92654742,Y,N
2019-08-21,120747.08,54.38688032,Y,N
2019-08-22,127697.99,89.13914759,Y,N
2019-08-23,126763.365,91.09893111,Y,N
2019-08-24,107303.475,55.14989882,Y,N
2019-08-25,113980.3,119.3055933,Y,N
2019-08-26,132704.365,142.1848103,Y,N
2019-08-27,130964.885,131.1074194,Y,N
2019-08-28,137660.94,140.9420211,Y,N
2019-08-29,134233.345,135.2468604,Y,N
2019-08-30,131871.08,185.2052836,Y,N
2019-08-31,107616.03,79.34719837,Y,N
2019-09-01,106779.475,75.51274154,Y,N
2019-09-02,121697.38,92.69108892,Y,N
2019-09-03,118871.215,114.8862595,Y,N
2019-09-04,122652.81,144.3934345,Y,N
2019-09-05,120223.175,99.34544347,Y,N
2019-09-06,122222.69,67.97275419,Y,N
2019-09-07,115200.19,73.467963,Y,N
2019-09-08,116999.07,65.37643892,Y,N
2019-09-09,130448.115,92.61396885,Y,N
2019-09-10,131665.015,150.0279612,Y,N
2019-09-11,121100.045,83.05214828,Y,N
2019-09-12,118723.07,76.52661892,Y,N
2019-09-13,120349.015,108.2140233,Y,N
2019-09-14,103500.955,106.4610523,Y,N
2019-09-15,105149.02,87.63007499,Y,N
2019-09-16,119362.235,137.4673567,Y,N
2019-09-17,124129.44,149.599176,Y,N
2019-09-18,119715.705,151.2558046,Y,N
2019-09-19,108102.56,82.43824146,Y,N
2019-09-20,107222.345,106.2793137,N,N
2019-09-21,101348.35,112.2577451,N,N
2019-09-22,102386.525,103.2310155,N,N
2019-09-23,121862.885,109.7326738,N,N
2019-09-24,125787.33,148.2298325,N,N
2019-09-25,124302.93,192.4850347,N,N
2019-09-26,117320.175,139.4994437,N,N
2019-09-27,106043.02,69.64095969,N,Y
2019-09-28,108762.31,132.2621226,N,N
2019-09-29,104804.09,90.4013205,N,N
2019-09-30,121770.82,107.8227368,N,N
2019-10-01,117265.275,121.3908912,N,N
2019-10-02,110760.825,108.6616766,N,N
2019-10-03,109312.85,108.8439126,N,N
2019-10-04,117512.56,136.3619947,N,N
2019-10-05,101386.01,88.04906289,N,N
2019-10-06,93011.345,54.72011454,N,N
2019-10-07,113296.31,112.0755955,N,N
2019-10-08,117504.775,130.6718253,Y,N
2019-10-09,122771.82,131.5850422,Y,N
2019-10-10,123692.08,167.9811358,Y,N
2019-10-11,115250.505,114.6969754,Y,N
2019-10-12,101053.365,93.12022349,Y,N
2019-10-13,94744.7,90.16423585,Y,N
2019-10-14,110290.12,119.0137926,Y,N
2019-10-15,112052.12,123.2613285,Y,N
2019-10-16,117533.72,116.3406692,Y,N
2019-10-17,116690.04,92.4980437,Y,N
2019-10-18,109857.485,76.31832856,Y,N
2019-10-19,102032.495,67.01442281,Y,N
2019-10-20,102684.515,87.53321242,Y,N
2019-10-21,114502.07,111.6668677,Y,N
2019-10-22,114108.545,111.449844,Y,N
2019-10-23,114281.615,99.73613303,Y,N
2019-10-24,115442.655,82.37009654,Y,N
2019-10-25,109130.77,70.88468961,Y,N
2019-10-26,96698.285,44.84928375,Y,N
2019-10-27,102830.555,87.80824298,Y,N
2019-10-28,112634.635,104.0916075,Y,N
2019-10-29,111887.405,130.1986817,Y,N
2019-10-30,117375.73,130.318312,Y,N
2019-10-31,121752.875,89.65963518,Y,N
2019-11-01,130510.905,90.3188415,Y,N
2019-11-02,105806.825,90.79891252,Y,N
2019-11-03,96867.015,72.3988408,Y,N
2019-11-04,107279.84,79.09640417,Y,N
2019-11-05,96817,66.47681474,Y,Y
2019-11-06,104381.38,58.45195188,Y,N
2019-11-07,115132.64,63.89768627,Y,N
2019-11-08,113954.78,81.07754151,Y,N
2019-11-09,108924.79,70.47488424,Y,N
2019-11-10,101550.045,86.63900971,Y,N
2019-11-11,106758.95,66.49132611,Y,N
2019-11-12,104303.46,57.06984589,Y,N
2019-11-13,112573.54,64.51938945,Y,N
2019-11-14,109828.93,74.43626304,Y,N
2019-11-15,110954.755,72.06559877,Y,N
2019-11-16,97646.12,67.18721945,Y,N
2019-11-17,96742.49,66.41186458,Y,N
2019-11-18,109148.25,72.2810715,Y,N
2019-11-19,112033.87,81.95589562,Y,N
2019-11-20,119736.125,83.7632517,Y,N
2019-11-21,131312,72.81531121,Y,N
2019-11-22,109049.365,65.41297801,Y,N
2019-11-23,97245.765,49.79429278,Y,N
2019-11-24,96778.25,60.75544396,Y,N
2019-11-25,113899.3,71.00111618,Y,N
2019-11-26,107629.16,47.35059213,Y,N
2019-11-27,108417.695,59.044675,Y,N
2019-11-28,112735.875,70.20255196,Y,N
2019-11-29,114799.91,79.60572907,Y,N
2019-11-30,98959.56,51.05874163,Y,N
2019-12-01,100233.98,33.15486702,Y,N
2019-12-02,110609.4,29.07038255,Y,N
2019-12-03,109094.04,19.17095068,Y,N
2019-12-04,107400.705,39.41504815,Y,N
2019-12-05,107891.69,45.83032615,Y,N
2019-12-06,105028.985,41.38035927,Y,N
2019-12-07,95436.3,47.12307019,Y,N
2019-12-08,97577.415,43.69041139,Y,N
2019-12-09,127910.835,62.71879257,Y,N
2019-12-10,109548.62,48.33616468,Y,N
2019-12-11,109060.375,57.73048537,Y,N
2019-12-12,108599.065,41.64754349,Y,N
2019-12-13,107070.61,58.51737364,Y,N
2019-12-14,101239.235,65.76524835,Y,N
2019-12-15,98723.45,50.93674307,Y,N
2019-12-16,114400.065,73.60174913,Y,N
2019-12-17,123999.07,83.08408218,Y,N
2019-12-18,146990.89,95.80297192,Y,N
2019-12-19,125050.61,71.95351192,Y,N
2019-12-20,150553.4,243.8101596,N,N
2019-12-21,100632.475,44.94113626,N,N
2019-12-22,90145.615,34.67870591,N,N
2019-12-23,101818.025,47.19823427,N,N
2019-12-24,102168.93,57.33130511,N,N
2019-12-25,98312.745,42.25723939,N,Y
2019-12-26,96120.525,41.25598668,N,Y
2019-12-27,107256.065,56.12245133,N,N
2019-12-28,113521.685,63.2954493,N,N
2019-12-29,118293.525,87.68668878,N,N
2019-12-30,140410.125,295.8292019,N,N
2019-12-31,95410.39,46.25148392,N,N
2020-01-01,89077.855,50.92180276,N,Y
2020-01-02,102988.185,69.54622563,N,N
2020-01-03,118922.215,65.43592156,N,N
2020-01-04,102245.61,28.04223073,N,N
2020-01-05,95671.2,18.87543557,N,N
2020-01-06,110253.59,56.10440026,N,N
2020-01-07,109336.56,59.42379013,N,N
2020-01-08,110038.625,53.31322981,N,N
2020-01-09,127365.59,86.98086498,N,N
2020-01-10,122533.88,65.48598559,N,N
2020-01-11,91886.605,22.78453983,N,N
2020-01-12,91797.595,45.62791308,N,N
2020-01-13,119653.945,76.95247324,N,N
2020-01-14,137302.605,88.84765354,N,N
2020-01-15,137408.225,63.73047072,N,N
2020-01-16,109669.645,33.40442593,N,N
